Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
93,0.088701685,0,0.382061447,0,0.058473736,0.147670961,0,0,0,0.058969277,0.264122894,0
94,0.437664387,0,0,0,0.093634929,0.1567596,0,0.062598632,0,0.249342451,0,0
95,0,0,0.2003367,0,0.167227834,0.100448934,0,0.265993266,0,0,0.265993266,0
96,0.031052632,0,0.031052632,0,0.407894737,0.031052632,0,0,0,0.498947368,0,0
97,0,0,0.343173432,0,0.093305219,0.219293622,0,0,0,0,0.344227728,0
98,0.312071692,0,0.03110174,0,0.188191882,0,0,0,0,0.437532947,0.03110174,0
99,0.03110174,0,0.124934106,0,0.124934106,0.157090142,0,0.249868213,0,0,0.312071692,0
100,0.031118143,0.188818565,0.031118143,0,0.062236287,0.031118143,0,0,0,0.59335443,0.062236287,0
101,0.088701685,0,0.382061447,0,0.058473736,0.147670961,0,0,0,0.058969277,0.264122894,0
102,0.437664387,0,0,0,0.093634929,0.1567596,0,0.062598632,0,0.249342451,0,0
103,0,0,0.2003367,0,0.167227834,0.100448934,0,0.265993266,0,0,0.265993266,0
104,0.031052632,0,0.031052632,0,0.407894737,0.031052632,0,0,0,0.498947368,0,0
105,0,0,0.5,0,0,0,0,0,0,0,0.5,0
106,0.5,0,0,0,0,0,0,0,0,0.5,0,0
107,0,0,0,0,0,0,0,0.5,0,0,0.5,0
108,0,0,0,0,0,0,0,0,0,1,0,0
109,0.057239057,0,0.598364598,0,0,0.344396344,0,0,0,0,0,0
110,0.058969277,0,0.146679881,0,0,0.147175421,0,0.17740337,0,0,0.469772052,0
111,0.583684951,0,0.278012189,0,0,0.13830286,0,0,0,0,0,0
112,0.242718447,0,0,0,0,0,0,0,0,0.757281553,0,0
113,0.131882771,0,0.684280639,0,0,0.18383659,0,0,0,0,0,0
114,0.055842328,0,0.138901924,0,0,0.194274988,0,0.166119193,0,0,0.444861567,0
115,0.583684951,0,0.278012189,0,0,0.13830286,0,0,0,0,0,0
116,0.075042159,0,0,0,0,0,0,0.099494098,0,0.825463744,0,0
117,0,0,1,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,1,0
119,1,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,1,0,0
121,0,0,0,0,0,0,0,0,0,1,0,0
