Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
90,0.293132328,0.009172848,0,0,0,0.283480897,0,0.095158331,0.273350881,0,0.045704714,0
91,0,0,0,0.396475429,0,0.121341511,0,0.272339104,0.036332583,0,0.173511373,0
92,0,0.278762281,0,0.010559177,0,0.335690019,0,0,0.330639978,0,0.044348545,0
93,0,0.028385504,0,0.606417592,0,0.056434422,0,0.027263548,0.031190396,0,0.250308538,0
94,0.183699517,0,0,0,0,0.475977755,0,0,0.340322728,0,0,0
95,0.01647843,0,0,0.429642659,0,0.02684688,0,0.190705425,0,0,0.336326606,0
96,0.021171171,0.244054054,0,0.18027027,0,0.169459459,0,0,0.245405405,0,0.13963964,0
97,0.047022632,0.052186333,0,0.298176225,0,0,0,0.277191826,0.049219952,0,0.276203032,0
98,0.427516898,0,0,0.019565991,0,0.264051939,0,0.06358947,0.18303095,0,0.042244753,0
99,0.265286077,0,0,0.316035033,0,0,0,0.336007203,0.06302693,0,0.019644757,0
100,0.043761274,0.391028155,0,0,0,0.290408595,0,0.03725198,0.193945573,0,0.043604423,0
101,0.246856386,0.010872648,0,0.337241184,0,0.024581639,0,0.164129715,0.082537582,0,0.133780845,0
102,0.372723863,0,0,0,0,0,0,0,0.627276137,0,0,0
103,0,0,0,0,0,0,0,0,1,0,0,0
104,0,0.312086874,0,0,0,0.297135663,0,0,0.390777463,0,0,0
105,0.060234589,0,0,0.185025134,0,0.123996825,0,0.326395626,0.040391569,0,0.263956257,0
106,0.297619953,0.009504981,0,0,0,0,0,0,0.692875067,0,0,0
107,0,0,0,0.62007722,0,0,0,0.237001287,0.112805663,0,0.03011583,0
108,0,0.207015216,0,0.112359551,0,0.368589079,0,0,0.312036154,0,0,0
109,0,0.212813123,0,0,0,0,0,0,0,0,0.787186877,0
110,0.5,0,0,0,0,0,0,0,0,0,0.5,0
111,0,0,0,0,0,0,0,0,1,0,0,0
112,0.23689472,0,0,0.355545142,0,0,0,0,0.407560137,0,0,0
113,0,0,0,0,0,0,0,0,1,0,0,0
114,1,0,0,0,0,0,0,0,0,0,0,0
