Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
28,0.110817849,0.196368243,0,0,0.074113176,0.197036881,0,0.134923986,0.056552646,0,0.230187218,0
29,0.327199219,0.099818765,0,0,0.240392212,0,0,0.08452995,0.010967052,0,0.237092802,0
30,0.287942996,0.053178324,0,0.159234952,0.152747047,0,0,0.071254453,0.049840615,0,0.225801613,0
31,0.184055118,0,0,0.114355497,0,0.232064742,0,0.012467192,0.20395888,0,0.02635608,0.226742491
32,0,0,0,0.142088448,0,0.14604002,0,0.088237767,0.336388095,0,0.131032453,0.156213217
33,0,0,0.02179612,0.236836192,0,0.158864505,0,0.451202157,0,0,0.131301026,0
34,0.219211823,0,0,0.135344828,0.091502463,0.224137931,0,0.098275862,0.186453202,0,0.045073892,0
35,0.116763497,0,0.030607907,0.055547683,0,0.183364036,0,0.373671532,0.208020405,0,0,0.03202494
36,0.188481675,0,0.028172526,0.12877088,0,0.207554226,0,0.053851907,0.101470955,0,0.291697831,0
37,0.126355701,0,0.029186139,0.134820563,0,0.061017547,0,0.163213121,0,0,0.485406931,0
38,0.28771145,0,0.016147071,0.265413113,0,0.078708234,0,0.170697609,0.160282399,0,0.021040123,0
39,0.090794927,0,0,0.02787894,0,0.359914605,0,0.07899033,0.340198418,0,0.10222278,0
40,0.131797962,0,0,0.304419572,0,0.032070598,0,0.288707132,0.117592194,0,0.125412541,0
41,0.162782974,0,0.162561576,0.14197155,0,0.054685338,0,0.205291415,0.056622572,0,0.216084574,0
42,0.365248008,0,0.161900056,0.068750386,0,0.150534313,0.0145778,0.058867132,0.128296992,0,0.051825313,0
43,0.220853933,0,0,0.08952809,0,0.363146067,0,0.081258427,0.063910112,0,0.119191011,0.06211236
44,0.017211832,0.224275389,0.260561806,0.066239475,0,0.120482825,0,0.109157291,0,0,0.202071381,0
45,0.105196451,0,0.139557809,0.144627517,0,0.099704267,0,0.238417124,0.075411914,0,0.197084918,0
46,0.142430093,0,0,0.22027776,0,0.077972224,0,0.145730834,0.146789562,0,0.266799527,0
47,0.026151253,0,0.078372207,0.272467787,0,0.012803784,0,0.400070679,0,0,0.21013429,0
48,0.118220723,0,0.162126574,0.204797959,0,0.020204098,0,0.214344498,0.127643815,0,0.152662332,0
49,0.178940471,0,0,0.202681587,0,0.038157165,0,0.225918645,0.245576894,0,0.012903876,0.095821362
50,0,0.008359891,0,0.157452312,0,0.252828969,0,0.15329546,0.255507829,0,0.021338506,0.151217034
51,0.024760777,0.062839104,0.003978823,0.200782612,0,0.155996186,0,0.246950117,0.00776035,0,0.296932031,0
52,0.107954148,0.190116726,0,0,0.097924093,0.198434333,0,0.135213532,0.058992102,0,0.211365066,0
53,0.278648323,0.081798911,0,0,0.214181803,0.010224864,0,0.194313978,0.009809219,0,0.211022902,0
54,0.200741771,0.0601846,0,0.160407974,0.168120706,0.030176592,0,0.079656088,0.049900957,0,0.250811312,0
55,0.170054322,0,0,0.108896644,0,0.183688887,0,0.024750872,0.265532252,0,0.025110623,0.221966399
56,0,0,0,0.156087285,0,0.157398943,0,0.067570253,0.312611789,0,0.161453158,0.144878572
57,0.085622483,0,0.142236503,0.174186541,0,0.186722179,0,0.26528488,0.043716342,0,0.102231072,0
58,0.253943929,0,0,0.120481385,0.166816912,0.18615343,0.02195078,0.078608131,0.12431263,0,0.047732804,0
59,0.211174674,0,0.086968729,0.104973151,0,0.141403152,0,0.168497526,0.204997719,0,0,0.081985049
60,0.136712183,0,0,0.154918604,0,0.043629803,0,0.197400254,0.186861853,0,0.280477303,0
61,0.108035673,0,0.122591377,0.221801211,0,0.061457419,0,0.199436255,0,0,0.286678065,0
62,0.354328191,0,0.020035702,0.234220553,0,0.030932779,0,0.148349452,0.147043935,0,0.065089388,0
63,0.230903101,0,0,0.101746535,0,0.393560818,0,0.059916713,0.184536018,0,0.029336814,0
64,0.217587753,0,0,0.277168965,0,0.051758438,0,0.150891864,0.221027076,0,0.081565903,0
65,0.180083921,0,0.166414327,0.091923693,0,0.044512696,0,0.257386339,0.051001428,0,0.208677597,0
66,0.306169892,0,0.155880875,0.096757979,0,0.153116361,0.005717517,0.046368434,0.187986931,0,0.048002011,0
67,0.123304982,0.174337789,0,0.048408262,0,0.374678007,0,0.023669502,0.127193196,0,0.094823815,0.033584447
68,0.020954282,0.282565312,0,0.041455007,0,0.379172714,0,0.10567852,0,0,0.170174165,0
69,0.109081014,0,0.154097341,0.083035298,0,0.110091743,0,0.316358265,0,0,0.22733634,0
70,0.121587841,0,0,0.280121988,0,0.051294871,0,0.211028897,0.123337666,0,0.212628737,0
71,0.030892863,0,0.11092448,0.195665777,0,0.015512301,0,0.346112044,0,0,0.300892534,0
72,0.114300969,0,0.165105964,0.216239527,0,0.020165927,0,0.200673567,0.127608017,0,0.155906029,0
73,0.173464986,0,0,0.196807746,0,0.034846379,0,0.212673153,0.234530029,0,0.056319801,0.091357906
74,0,0.011036234,0,0.172868444,0,0.266529935,0,0.081013771,0.297196992,0,0.011036234,0.16031839
75,0.022854029,0.06349766,0,0.21546253,0,0.15302263,0,0.239630746,0.007564587,0,0.297967818,0
76,0.112678063,0.19747151,0,0,0.100498575,0.203774929,0,0.119230769,0.061182336,0,0.205163818,0
77,0.275917566,0.079803729,0,0,0.207301276,0.010441609,0,0.204553484,0.009263984,0,0.212718351,0
78,0.277663098,0.066151409,0,0,0.183044501,0.061062839,0,0.08472949,0.042388748,0,0.284959916,0
79,0.139862942,0,0,0.057347814,0,0.264777782,0,0.024766561,0.32080311,0,0.026369575,0.166072216
80,0,0,0,0.165800596,0,0.13857133,0,0.130083836,0.269070879,0,0.10469064,0.19178272
81,0.066249756,0,0.053864569,0.16215556,0,0.064735196,0,0.213797147,0.17764315,0,0.261554622,0
82,0.157402875,0,0,0.185839527,0,0,0,0.008722353,0.207378399,0,0.440656847,0
83,0.175323194,0,0,0.261673004,0,0.035589354,0,0.14486692,0.192509506,0,0.190038023,0
84,0.046944509,0,0.084991805,0.300202919,0,0.018379771,0,0.333411379,0,0,0.216069617,0
85,0.156659905,0,0.168052738,0.179141312,0,0.016599053,0,0.254090602,0.056862745,0,0.168593644,0
86,0.174381426,0,0,0.19528752,0,0.061144178,0,0.219489399,0.146637808,0,0.012838802,0.190220867
87,0,0.011004896,0,0.16693868,0,0.254791327,0,0.166006062,0.244112847,0,0.011004896,0.146141292
88,0.023490805,0.061602443,0,0.22213919,0,0.154785886,0,0.234908051,0.007667815,0,0.295405809,0
89,0.111868642,0.203640907,0,0,0.101088702,0.200571123,0,0.119685883,0.060788863,0,0.202355881,0
90,0.289165147,0.073621915,0,0,0.200171214,0.009900622,0,0.193769308,0.00878401,0,0.224587784,0
91,0.226473726,0.064839293,0,0.087472752,0.174528083,0.055980706,0,0.079541765,0.038634572,0,0.272529103,0
92,0.109312781,0,0,0.110083494,0,0.213519589,0,0.02177264,0.332626846,0,0.019845857,0.192838793
