Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
48,0.12962963,0,0.351851852,0,0.111111111,0,0,0.148148148,0,0.259259259,0,0
49,0.196428571,0,0.428571429,0,0,0.107142857,0,0,0,0.267857143,0,0
50,0.12962963,0,0.407407407,0,0.055555556,0.074074074,0,0.074074074,0,0.259259259,0,0
51,0.203703704,0,0.425925926,0,0.055555556,0.074074074,0,0.074074074,0,0.166666667,0,0
52,0.155555556,0,0.422222222,0,0.066666667,0,0,0.088888889,0,0.266666667,0,0
53,0.196428571,0,0.428571429,0,0,0.107142857,0,0,0,0.267857143,0,0
54,0.12962963,0,0.351851852,0,0.111111111,0,0,0.148148148,0,0.259259259,0,0
55,0.196428571,0,0.428571429,0,0,0.107142857,0,0,0,0.267857143,0,0
56,0.12962963,0,0.351851852,0,0.111111111,0,0,0.148148148,0,0.259259259,0,0
57,0.196428571,0,0.428571429,0,0,0.107142857,0,0,0,0.267857143,0,0
58,0.12962963,0,0.407407407,0,0.055555556,0.074074074,0,0.074074074,0,0.259259259,0,0
59,0.215686275,0,0.392156863,0,0.137254902,0,0,0.078431373,0,0.176470588,0,0
60,0.170731707,0,0.585365854,0,0,0,0,0,0,0.243902439,0,0
61,0.211764706,0,0.364705882,0,0,0.117647059,0,0.035294118,0,0.2,0.070588235,0
62,0.111111111,0,0.333333333,0,0.12345679,0,0,0.061728395,0,0.296296296,0.074074074,0
63,0.211764706,0,0.364705882,0,0,0.117647059,0,0.035294118,0,0.2,0.070588235,0
64,0.111111111,0,0.333333333,0,0.12345679,0,0,0.061728395,0,0.296296296,0.074074074,0
65,0.211764706,0,0.364705882,0,0,0.117647059,0,0.035294118,0,0.2,0.070588235,0
66,0.111111111,0,0.333333333,0,0.061728395,0.061728395,0,0.061728395,0,0.296296296,0.074074074,0
67,0.225,0,0.325,0,0,0.0625,0,0.1,0,0.2125,0.075,0
68,0.118421053,0,0.355263158,0,0.065789474,0,0,0.065789474,0,0.315789474,0.078947368,0
69,0.209302326,0,0.360465116,0,0.011627907,0.11627907,0,0.034883721,0,0.197674419,0.069767442,0
70,0.111111111,0,0.333333333,0,0.12345679,0,0,0.061728395,0,0.296296296,0.074074074,0
71,0.220930233,0,0.360465116,0,0,0.11627907,0,0.034883721,0,0.197674419,0.069767442,0
72,0.111111111,0,0.333333333,0,0.12345679,0,0,0.061728395,0,0.296296296,0.074074074,0
73,0.209302326,0,0.372093023,0,0,0.11627907,0,0.034883721,0,0.197674419,0.069767442,0
74,0.111111111,0,0.333333333,0,0.061728395,0.061728395,0,0.061728395,0,0.296296296,0.074074074,0
75,0.225,0,0.325,0,0,0.0625,0,0.1,0,0.2125,0.075,0
76,0.131578947,0,0.342105263,0,0.065789474,0,0,0.065789474,0,0.315789474,0.078947368,0
