Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
56,0,0,0.150439428,0,0.212303981,0,0.147509909,0,0.126313976,0.212993279,0,0.150439428
57,0,0.118055556,0.067316308,0,0.235663082,0,0.100134409,0,0.037634409,0.22468638,0,0.216509857
58,0,0.165252739,0.02156239,0,0.165252739,0,0.02156239,0,0,0.604630612,0,0.02173913
59,0,0.101466699,0.060110604,0,0.202452513,0,0.058427507,0,0,0.577542679,0,0
60,0,0.040769231,0.125576923,0,0.081730769,0,0.043076923,0,0,0.708846154,0,0
61,0.021511985,0.165130096,0.100594141,0,0.136652325,0,0.070272485,0,0,0.418766646,0,0.087072321
62,0,0.178471693,0,0,0.208682407,0,0,0,0.110941863,0.083269865,0,0.418634171
63,0,0.096992991,0,0,0.617906398,0,0,0,0.183811892,0,0,0.101288718
64,0,0,0.316240625,0,0.420174499,0,0.062146028,0,0.060462268,0.106689117,0,0.034287464
65,0,0.019627085,0.065750736,0,0.225166285,0,0.118634827,0,0.012212409,0.457311089,0,0.101297568
66,0,0.160369666,0.120684969,0,0.129654797,0,0.09268823,0,0,0.461538462,0,0.035063876
67,0,0.169807729,0.065105654,0,0.205977537,0,0.060156101,0,0,0.45631068,0,0.0426423
68,0,0.03920196,0.114280714,0,0.118305915,0,0.03920196,0,0,0.68900945,0,0
69,0.020962268,0.230385306,0.057696147,0.022359752,0.137951687,0,0.092034338,0,0.067079257,0.328209223,0,0.04332202
70,0,0.436082282,0,0.032440495,0.345161892,0,0.018519669,0,0.149275993,0,0,0.018519669
71,0,0.468686412,0,0,0.322179516,0,0,0,0.183811892,0,0,0.02532218
72,0,0,0.321456356,0,0.409989108,0,0.062548623,0,0.061459468,0.109693481,0,0.034852964
73,0,0.023998263,0.064610707,0,0.232707134,0,0.126615268,0,0.012162015,0.439244218,0,0.100662395
74,0,0.03065505,0.071636012,0,0.089706357,0,0.058244595,0,0.0095192,0.71119716,0,0.029041626
75,0,0,0.133041849,0,0.05517385,0,0.18113679,0,0.139704351,0.413699771,0,0.07724339
76,0,0,0.361042184,0,0,0,0.277915633,0,0,0.361042184,0,0
77,0,0.047019312,0.230058774,0,0.063951861,0,0.222362161,0,0.025608732,0.392947103,0,0.018052057
78,0,0.350053937,0.022114347,0,0.313915858,0,0,0,0,0.313915858,0,0
79,0,0.191062395,0.027318718,0,0.341989882,0,0.02074199,0,0.148060708,0.214165261,0,0.056661046
80,0,0,0.150284042,0,0.213117576,0,0.147357549,0,0.126183508,0.212773283,0,0.150284042
81,0,0.090909091,0.104827343,0,0.272198732,0,0,0,0.177589852,0.094608879,0,0.259866103
82,0,0.363812544,0,0,0.307610994,0,0,0,0,0.307610994,0,0.020965469
83,0,0.156862745,0.08356676,0.015406162,0.203548086,0,0.071895425,0,0.030034236,0.419856832,0,0.018829754
84,0,0,0.361042184,0,0,0,0.277915633,0,0,0.361042184,0,0
85,0,0.063951861,0.230058774,0,0.047019312,0,0.214105793,0,0.017912119,0.384550798,0,0.042401343
86,0,0.230490875,0,0,0.27470107,0,0,0,0,0.494808055,0,0
87,0,0.190500338,0.027045301,0,0.343137255,0,0.020114943,0,0.137931034,0.224475997,0,0.056795132
88,0,0,0.150543197,0,0.21279531,0,0.146921883,0,0.126745991,0.212450422,0,0.150543197
89,0,0.083176397,0.094946642,0,0.242467043,0,0.105461394,0,0.15819209,0.084274953,0,0.231481481
90,0,0.192992424,0.065719697,0,0.259280303,0,0.093939394,0,0,0.299431818,0,0.088636364
91,0,0,0,0,0.113693243,0,0.017697533,0,0.213264212,0.216660708,0,0.438684305
92,0,0,0.150439428,0,0.212303981,0,0.147509909,0,0.126313976,0.212993279,0,0.150439428
93,0,0.082131661,0.094043887,0,0.243887147,0,0.140125392,0,0.052664577,0.084169279,0,0.302978056
94,0,0.192992424,0.065719697,0,0.259280303,0,0.093939394,0,0,0.299431818,0,0.088636364
95,0,0,0,0,0.196599514,0,0.014144878,0,0.243606229,0.173167595,0,0.372481783
96,0,0,0.120483413,0,0.268220496,0,0.149216919,0,0.178567024,0.164015292,0,0.119496855
97,0,0.078828344,0.270514753,0,0.158518199,0,0.15636442,0,0,0.309928925,0,0.025845359
98,0,0.433628319,0.068584071,0,0,0,0,0,0,0.431415929,0,0.066371681
