Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
146,0,0.151515152,0,0,0.181818182,0,0,0,0.424242424,0,0.060606061,0.181818182
147,0,0.137931034,0,0.137931034,0,0,0,0.448275862,0.068965517,0,0.172413793,0.034482759
148,0,0.0625,0,0.21875,0,0,0,0.09375,0.34375,0,0.21875,0.0625
149,0,0.033333333,0,0.166666667,0,0,0,0,0.533333333,0,0.066666667,0.2
150,0,0.242424242,0,0.03030303,0.181818182,0,0,0,0.454545455,0,0,0.090909091
151,0,0.071428571,0,0.178571429,0,0,0,0.5,0.071428571,0,0.178571429,0
152,0,0,0,0.142857143,0,0,0.028571429,0,0.485714286,0,0.2,0.142857143
153,0,0,0,0.129032258,0,0,0,0,0.483870968,0,0.129032258,0.258064516
154,0,0.172413793,0,0,0.206896552,0,0,0,0.448275862,0,0.034482759,0.137931034
155,0,0.111111111,0,0.148148148,0,0,0,0.481481481,0.074074074,0,0.185185185,0
156,0,0.033333333,0,0.233333333,0,0,0,0.1,0.366666667,0,0.233333333,0.033333333
157,0,0,0,0.148148148,0,0,0,0,0.555555556,0,0.074074074,0.222222222
158,0,0.25,0,0,0.214285714,0,0,0,0.464285714,0,0,0.071428571
159,0,0.074074074,0,0.185185185,0,0,0,0.481481481,0.074074074,0,0.185185185,0
160,0,0,0,0.235294118,0,0,0.029411765,0.029411765,0.411764706,0,0.117647059,0.176470588
161,0,0,0,0.305555556,0,0,0,0,0.361111111,0,0.055555556,0.277777778
162,0,0.307692308,0,0.025641026,0.307692308,0,0,0,0.256410256,0,0,0.102564103
163,0,0.083333333,0,0.305555556,0,0,0,0.222222222,0.027777778,0,0.333333333,0.027777778
164,0,0.071428571,0,0.285714286,0,0,0.047619048,0.071428571,0.238095238,0,0.142857143,0.142857143
165,0,0.0625,0,0.25,0,0,0.0625,0,0.25,0,0.0625,0.3125
166,0,0.25,0,0.0625,0.25,0,0,0,0.3125,0,0,0.125
167,0,0,0,0.3125,0,0,0,0.25,0.0625,0,0.3125,0.0625
168,0,0.125,0,0.25,0,0,0,0.125,0.125,0,0.125,0.25
